steam_id1,steam_id2,count
STEAM_0:1:9117438,STEAM_0:0:9542380,1
STEAM_0:1:9117438,STEAM_0:0:20466718,2
STEAM_0:0:32552587,STEAM_0:0:20065081,1
STEAM_0:0:32552587,STEAM_0:0:9542380,1
STEAM_0:0:32552587,STEAM_0:0:20466718,1
STEAM_0:0:20065081,STEAM_0:0:9542380,1
STEAM_0:0:20065081,STEAM_0:0:20466718,1
STEAM_0:0:9542380,STEAM_0:0:20466718,1
STEAM_0:0:17747699,STEAM_0:0:8921111,1
STEAM_0:0:17747699,STEAM_0:0:33641315,1
STEAM_0:0:17747699,STEAM_0:1:11042272,1
STEAM_0:0:17747699,STEAM_0:1:11627932,1
STEAM_0:0:17747699,STEAM_0:0:15153680,1
STEAM_0:0:17747699,STEAM_0:0:35534530,1
STEAM_0:0:17747699,STEAM_0:1:13152294,1
STEAM_0:0:17747699,STEAM_0:0:35919363,1
STEAM_0:0:17747699,STEAM_0:1:17260233,1
STEAM_0:0:17747699,STEAM_0:0:21184880,1
STEAM_0:0:8921111,STEAM_0:0:33641315,1
STEAM_0:0:8921111,STEAM_0:1:11042272,1
STEAM_0:0:8921111,STEAM_0:1:11627932,1
STEAM_0:0:8921111,STEAM_0:0:15153680,1
STEAM_0:0:8921111,STEAM_0:0:35534530,1
STEAM_0:0:8921111,STEAM_0:0:35919363,1
STEAM_0:0:8921111,STEAM_0:1:17260233,1
STEAM_0:0:8921111,STEAM_0:0:21184880,1
STEAM_0:0:33641315,STEAM_0:1:11042272,1
STEAM_0:0:33641315,STEAM_0:0:16658685,1
STEAM_0:0:33641315,STEAM_0:1:11627932,1
STEAM_0:0:33641315,STEAM_0:0:15153680,1
STEAM_0:0:33641315,STEAM_0:0:35534530,1
STEAM_0:0:33641315,STEAM_0:1:13152294,1
STEAM_0:0:33641315,STEAM_0:0:35919363,1
STEAM_0:0:33641315,STEAM_0:1:17260233,1
STEAM_0:0:33641315,STEAM_0:0:21184880,1
STEAM_0:1:11042272,STEAM_0:1:11627932,1
STEAM_0:1:11042272,STEAM_0:0:15153680,1
STEAM_0:1:11042272,STEAM_0:0:35534530,1
STEAM_0:1:11042272,STEAM_0:0:35919363,1
STEAM_0:1:11042272,STEAM_0:1:17260233,1
STEAM_0:1:11042272,STEAM_0:0:21184880,1
STEAM_0:0:16658685,STEAM_0:1:11627932,1
STEAM_0:0:16658685,STEAM_0:0:15153680,1
STEAM_0:0:16658685,STEAM_0:0:35534530,1
STEAM_0:0:16658685,STEAM_0:1:13152294,1
STEAM_0:0:16658685,STEAM_0:0:35919363,1
STEAM_0:0:16658685,STEAM_0:1:17260233,1
STEAM_0:0:16658685,STEAM_0:0:21184880,1
STEAM_0:1:11627932,STEAM_0:0:15153680,1
STEAM_0:1:11627932,STEAM_0:0:35534530,1
STEAM_0:1:11627932,STEAM_0:1:13152294,1
STEAM_0:1:11627932,STEAM_0:0:35919363,1
STEAM_0:1:11627932,STEAM_0:1:17260233,1
STEAM_0:1:11627932,STEAM_0:0:21184880,1
STEAM_0:0:15153680,STEAM_0:0:35534530,1
STEAM_0:0:15153680,STEAM_0:1:13152294,1
STEAM_0:0:15153680,STEAM_0:0:35919363,1
STEAM_0:0:15153680,STEAM_0:1:17260233,1
STEAM_0:0:15153680,STEAM_0:0:21184880,1
STEAM_0:0:35534530,STEAM_0:0:35919363,1
STEAM_0:0:35534530,STEAM_0:1:17260233,1
STEAM_0:0:35534530,STEAM_0:0:21184880,1
STEAM_0:1:13152294,STEAM_0:0:35919363,1
STEAM_0:1:13152294,STEAM_0:1:17260233,1
STEAM_0:1:13152294,STEAM_0:0:21184880,1
STEAM_0:0:35919363,STEAM_0:1:17260233,1
STEAM_0:0:35919363,STEAM_0:0:21184880,1
STEAM_0:1:17260233,STEAM_0:0:21184880,1
STEAM_0:0:5418617,STEAM_0:1:17052162,2
STEAM_0:0:5418617,STEAM_0:1:26821048,2
STEAM_0:0:5418617,STEAM_0:1:24759701,2
STEAM_0:0:5418617,STEAM_0:1:33709281,1
STEAM_0:0:5418617,STEAM_0:0:25164735,1
STEAM_0:0:5418617,STEAM_0:0:18835700,1
STEAM_0:0:5418617,STEAM_0:0:30505407,1
STEAM_0:0:5418617,STEAM_0:1:8300622,1
STEAM_0:0:5418617,STEAM_0:0:19422883,1
STEAM_0:0:5418617,STEAM_0:1:17029160,2
STEAM_0:0:5418617,STEAM_0:1:26751323,1
STEAM_0:1:17052162,STEAM_0:1:26821048,2
STEAM_0:1:17052162,STEAM_0:1:24759701,2
STEAM_0:1:17052162,STEAM_0:1:33709281,1
STEAM_0:1:17052162,STEAM_0:0:25164735,1
STEAM_0:1:17052162,STEAM_0:0:18835700,1
STEAM_0:1:17052162,STEAM_0:0:30505407,1
STEAM_0:1:17052162,STEAM_0:1:8300622,1
STEAM_0:1:17052162,STEAM_0:0:19422883,1
STEAM_0:1:17052162,STEAM_0:1:17029160,2
STEAM_0:1:17052162,STEAM_0:1:26751323,1
STEAM_0:1:26821048,STEAM_0:1:24759701,2
STEAM_0:1:26821048,STEAM_0:1:33709281,1
STEAM_0:1:26821048,STEAM_0:0:25164735,1
STEAM_0:1:26821048,STEAM_0:0:18835700,1
STEAM_0:1:26821048,STEAM_0:0:30505407,1
STEAM_0:1:26821048,STEAM_0:1:8300622,1
STEAM_0:1:26821048,STEAM_0:0:19422883,1
STEAM_0:1:26821048,STEAM_0:1:17029160,2
STEAM_0:1:26821048,STEAM_0:1:26751323,1
STEAM_0:1:24759701,STEAM_0:1:33709281,1
STEAM_0:1:24759701,STEAM_0:0:25164735,1
STEAM_0:1:24759701,STEAM_0:0:18835700,1
STEAM_0:1:24759701,STEAM_0:0:30505407,1
STEAM_0:1:24759701,STEAM_0:1:8300622,1
STEAM_0:1:24759701,STEAM_0:0:19422883,1
STEAM_0:1:24759701,STEAM_0:1:17029160,2
STEAM_0:1:24759701,STEAM_0:1:26751323,1
STEAM_0:1:33709281,STEAM_0:0:25164735,1
STEAM_0:1:33709281,STEAM_0:0:18835700,1
STEAM_0:1:33709281,STEAM_0:0:30505407,1
STEAM_0:1:33709281,STEAM_0:1:8300622,1
STEAM_0:1:33709281,STEAM_0:0:19422883,1
STEAM_0:1:33709281,STEAM_0:1:17029160,1
STEAM_0:1:33709281,STEAM_0:1:26751323,1
STEAM_0:0:25164735,STEAM_0:0:18835700,1
STEAM_0:0:25164735,STEAM_0:0:30505407,1
STEAM_0:0:25164735,STEAM_0:1:8300622,1
STEAM_0:0:25164735,STEAM_0:0:19422883,1
STEAM_0:0:25164735,STEAM_0:1:17029160,1
STEAM_0:0:25164735,STEAM_0:1:26751323,1
STEAM_0:0:18835700,STEAM_0:0:30505407,1
STEAM_0:0:18835700,STEAM_0:1:8300622,1
STEAM_0:0:18835700,STEAM_0:0:19422883,1
STEAM_0:0:18835700,STEAM_0:1:17029160,1
STEAM_0:0:18835700,STEAM_0:1:26751323,1
STEAM_0:0:30505407,STEAM_0:1:8300622,1
STEAM_0:0:30505407,STEAM_0:0:19422883,1
STEAM_0:0:30505407,STEAM_0:1:17029160,1
STEAM_0:0:30505407,STEAM_0:1:26751323,1
STEAM_0:1:8300622,STEAM_0:0:19422883,1
STEAM_0:1:8300622,STEAM_0:1:17029160,1
STEAM_0:1:8300622,STEAM_0:1:26751323,1
STEAM_0:0:19422883,STEAM_0:1:17029160,1
STEAM_0:0:19422883,STEAM_0:1:26751323,1
STEAM_0:1:17029160,STEAM_0:1:26751323,1
STEAM_0:1:332800,STEAM_0:1:24025816,2
STEAM_0:1:332800,STEAM_0:0:21142998,1
STEAM_0:1:332800,STEAM_0:0:45409556,1
STEAM_0:1:332800,STEAM_0:0:17724231,1
STEAM_0:1:332800,STEAM_0:1:3423988,1
STEAM_0:1:332800,STEAM_0:0:26798512,1
STEAM_0:1:332800,STEAM_0:0:31907567,1
STEAM_0:1:332800,STEAM_0:1:20338762,1
STEAM_0:1:332800,STEAM_0:1:15418767,1
STEAM_0:1:332800,STEAM_0:0:25883006,1
STEAM_0:1:332800,STEAM_0:1:1487162,2
STEAM_0:1:24025816,STEAM_0:0:21142998,1
STEAM_0:1:24025816,STEAM_0:0:45409556,1
STEAM_0:1:24025816,STEAM_0:0:17724231,1
STEAM_0:1:24025816,STEAM_0:1:3423988,1
STEAM_0:1:24025816,STEAM_0:0:26798512,1
STEAM_0:1:24025816,STEAM_0:0:31907567,1
STEAM_0:1:24025816,STEAM_0:1:20338762,1
STEAM_0:1:24025816,STEAM_0:1:15418767,1
STEAM_0:1:24025816,STEAM_0:0:25883006,1
STEAM_0:1:24025816,STEAM_0:1:1487162,1
STEAM_0:0:21142998,STEAM_0:0:45409556,1
STEAM_0:0:21142998,STEAM_0:0:17724231,1
STEAM_0:0:21142998,STEAM_0:1:3423988,1
STEAM_0:0:21142998,STEAM_0:0:26798512,1
STEAM_0:0:21142998,STEAM_0:0:31907567,1
STEAM_0:0:21142998,STEAM_0:1:20338762,1
STEAM_0:0:21142998,STEAM_0:1:15418767,1
STEAM_0:0:21142998,STEAM_0:0:25883006,1
STEAM_0:0:21142998,STEAM_0:1:1487162,2
STEAM_0:0:45409556,STEAM_0:0:17724231,1
STEAM_0:0:45409556,STEAM_0:1:3423988,1
STEAM_0:0:45409556,STEAM_0:0:26798512,2
STEAM_0:0:45409556,STEAM_0:0:31907567,2
STEAM_0:0:45409556,STEAM_0:1:20338762,2
STEAM_0:0:45409556,STEAM_0:1:15418767,2
STEAM_0:0:45409556,STEAM_0:0:25883006,1
STEAM_0:0:45409556,STEAM_0:1:1487162,2
STEAM_0:0:17724231,STEAM_0:1:3423988,1
STEAM_0:0:17724231,STEAM_0:0:26798512,2
STEAM_0:0:17724231,STEAM_0:0:31907567,2
STEAM_0:0:17724231,STEAM_0:1:20338762,2
STEAM_0:0:17724231,STEAM_0:1:15418767,2
STEAM_0:0:17724231,STEAM_0:0:25883006,1
STEAM_0:0:17724231,STEAM_0:1:1487162,2
STEAM_0:1:3423988,STEAM_0:0:26798512,2
STEAM_0:1:3423988,STEAM_0:0:31907567,2
STEAM_0:1:3423988,STEAM_0:1:20338762,2
STEAM_0:1:3423988,STEAM_0:1:15418767,2
STEAM_0:1:3423988,STEAM_0:0:25883006,1
STEAM_0:1:3423988,STEAM_0:1:1487162,2
STEAM_0:0:26798512,STEAM_0:0:31907567,2
STEAM_0:0:26798512,STEAM_0:1:20338762,1
STEAM_0:0:26798512,STEAM_0:1:15418767,2
STEAM_0:0:26798512,STEAM_0:0:25883006,1
STEAM_0:0:26798512,STEAM_0:1:1487162,2
STEAM_0:0:31907567,STEAM_0:1:20338762,1
STEAM_0:0:31907567,STEAM_0:1:15418767,1
STEAM_0:0:31907567,STEAM_0:0:25883006,1
STEAM_0:0:31907567,STEAM_0:1:1487162,2
STEAM_0:1:20338762,STEAM_0:1:15418767,2
STEAM_0:1:20338762,STEAM_0:0:25883006,1
STEAM_0:1:20338762,STEAM_0:1:1487162,2
STEAM_0:1:15418767,STEAM_0:0:25883006,1
STEAM_0:1:15418767,STEAM_0:1:1487162,2
STEAM_0:0:25883006,STEAM_0:1:1487162,2
STEAM_0:0:25883006,STEAM_0:1:3423988,1
STEAM_0:0:25883006,STEAM_0:0:17724231,1
STEAM_0:0:25883006,STEAM_0:0:45409556,1
STEAM_0:0:25883006,STEAM_0:1:20338762,1
STEAM_0:0:25883006,STEAM_0:0:26798512,1
STEAM_0:0:25883006,STEAM_0:1:15418767,1
STEAM_0:0:25883006,STEAM_0:0:31907567,1
STEAM_0:0:25883006,STEAM_0:0:21142998,1
STEAM_0:0:25883006,STEAM_0:1:332800,1
STEAM_0:0:25883006,STEAM_0:1:24025816,1
STEAM_0:1:3423988,STEAM_0:0:17724231,1
STEAM_0:1:3423988,STEAM_0:0:45409556,1
STEAM_0:1:3423988,STEAM_0:0:21142998,1
STEAM_0:1:3423988,STEAM_0:1:332800,1
STEAM_0:1:3423988,STEAM_0:1:24025816,1
STEAM_0:0:17724231,STEAM_0:0:45409556,1
STEAM_0:0:17724231,STEAM_0:0:21142998,1
STEAM_0:0:17724231,STEAM_0:1:332800,1
STEAM_0:0:17724231,STEAM_0:1:24025816,1
STEAM_0:0:45409556,STEAM_0:0:21142998,1
STEAM_0:0:45409556,STEAM_0:1:332800,1
STEAM_0:0:45409556,STEAM_0:1:24025816,1
STEAM_0:1:20338762,STEAM_0:0:26798512,1
STEAM_0:1:20338762,STEAM_0:0:31907567,1
STEAM_0:1:20338762,STEAM_0:0:21142998,1
STEAM_0:1:20338762,STEAM_0:1:332800,1
STEAM_0:1:20338762,STEAM_0:1:24025816,1
STEAM_0:0:26798512,STEAM_0:0:21142998,1
STEAM_0:0:26798512,STEAM_0:1:332800,1
STEAM_0:0:26798512,STEAM_0:1:24025816,1
STEAM_0:1:15418767,STEAM_0:0:31907567,1
STEAM_0:1:15418767,STEAM_0:0:21142998,1
STEAM_0:1:15418767,STEAM_0:1:332800,1
STEAM_0:1:15418767,STEAM_0:1:24025816,1
STEAM_0:0:31907567,STEAM_0:0:21142998,1
STEAM_0:0:31907567,STEAM_0:1:332800,1
STEAM_0:0:31907567,STEAM_0:1:24025816,1
STEAM_0:0:21142998,STEAM_0:1:332800,1
STEAM_0:0:21142998,STEAM_0:1:24025816,1
STEAM_0:1:1487162,STEAM_0:1:24025816,1
STEAM_0:0:13708020,STEAM_0:0:20410126,2
STEAM_0:0:13708020,STEAM_0:1:1306478,2
STEAM_0:0:13708020,STEAM_0:1:20388160,1
STEAM_0:0:20410126,STEAM_0:1:17494569,2
STEAM_0:0:20410126,STEAM_0:0:17635608,2
STEAM_0:0:20410126,STEAM_0:0:24507746,2
STEAM_0:0:20410126,STEAM_0:1:40009526,2
STEAM_0:0:20410126,STEAM_0:1:3094211,1
STEAM_0:0:20410126,STEAM_0:1:19008580,2
STEAM_0:0:20410126,STEAM_0:1:1306478,2
STEAM_0:0:20410126,STEAM_0:0:13159229,2
STEAM_0:0:20410126,STEAM_0:1:741224,2
STEAM_0:0:20410126,STEAM_0:0:26605378,2
STEAM_0:0:20410126,STEAM_0:1:20388160,1
STEAM_0:1:17494569,STEAM_0:1:1306478,1
STEAM_0:1:17494569,STEAM_0:1:20388160,1
STEAM_0:0:17635608,STEAM_0:1:1306478,1
STEAM_0:0:17635608,STEAM_0:1:741224,1
STEAM_0:0:17635608,STEAM_0:0:26605378,2
STEAM_0:0:17635608,STEAM_0:1:20388160,1
STEAM_0:0:24507746,STEAM_0:1:1306478,1
STEAM_0:0:24507746,STEAM_0:1:20388160,1
STEAM_0:1:40009526,STEAM_0:1:3094211,1
STEAM_0:1:40009526,STEAM_0:1:19008580,1
STEAM_0:1:40009526,STEAM_0:1:1306478,1
STEAM_0:1:40009526,STEAM_0:0:13159229,1
STEAM_0:1:40009526,STEAM_0:1:20388160,1
STEAM_0:1:3094211,STEAM_0:1:19008580,2
STEAM_0:1:3094211,STEAM_0:1:1306478,2
STEAM_0:1:3094211,STEAM_0:0:13159229,2
STEAM_0:1:3094211,STEAM_0:1:741224,2
STEAM_0:1:3094211,STEAM_0:0:26605378,2
STEAM_0:1:3094211,STEAM_0:1:20388160,1
STEAM_0:1:19008580,STEAM_0:1:1306478,1
STEAM_0:1:19008580,STEAM_0:1:741224,1
STEAM_0:1:19008580,STEAM_0:0:26605378,2
STEAM_0:1:19008580,STEAM_0:1:20388160,1
STEAM_0:1:1306478,STEAM_0:1:741224,1
STEAM_0:1:1306478,STEAM_0:1:20388160,1
STEAM_0:0:13159229,STEAM_0:1:741224,1
STEAM_0:0:13159229,STEAM_0:0:26605378,2
STEAM_0:0:13159229,STEAM_0:1:20388160,1
STEAM_0:1:741224,STEAM_0:1:20388160,1
STEAM_0:0:26605378,STEAM_0:1:20388160,1
STEAM_0:1:3094211,STEAM_0:0:13708020,1
STEAM_0:1:3094211,STEAM_0:0:20410126,1
STEAM_0:1:3094211,STEAM_0:0:17635608,1
STEAM_0:1:3094211,STEAM_0:0:24507746,1
STEAM_0:1:3094211,STEAM_0:1:17494569,1
STEAM_0:1:19008580,STEAM_0:0:17635608,1
STEAM_0:1:19008580,STEAM_0:0:24507746,1
STEAM_0:1:19008580,STEAM_0:1:17494569,1
STEAM_0:0:13159229,STEAM_0:0:17635608,1
STEAM_0:0:13159229,STEAM_0:0:24507746,1
STEAM_0:0:13159229,STEAM_0:1:17494569,1
STEAM_0:1:40009526,STEAM_0:0:17635608,1
STEAM_0:0:17635608,STEAM_0:1:17494569,1
STEAM_0:0:5418617,STEAM_0:1:16555017,1
STEAM_0:0:5418617,STEAM_0:0:33243507,1
STEAM_0:0:5418617,STEAM_0:1:17419879,1
STEAM_0:0:5418617,STEAM_0:0:13600461,1
STEAM_0:0:5418617,STEAM_0:1:17455636,1
STEAM_0:0:5418617,STEAM_0:0:8527279,1
STEAM_0:0:5418617,STEAM_0:0:14875537,1
STEAM_0:1:17052162,STEAM_0:1:16555017,1
STEAM_0:1:17052162,STEAM_0:0:33243507,1
STEAM_0:1:17052162,STEAM_0:1:17419879,1
STEAM_0:1:17052162,STEAM_0:0:13600461,1
STEAM_0:1:17052162,STEAM_0:1:17455636,1
STEAM_0:1:17052162,STEAM_0:0:8527279,1
STEAM_0:1:17052162,STEAM_0:0:14875537,1
STEAM_0:1:16555017,STEAM_0:0:33243507,1
STEAM_0:1:16555017,STEAM_0:1:26821048,1
STEAM_0:1:16555017,STEAM_0:1:24759701,1
STEAM_0:1:16555017,STEAM_0:1:17419879,1
STEAM_0:1:16555017,STEAM_0:0:13600461,1
STEAM_0:1:16555017,STEAM_0:1:17455636,1
STEAM_0:1:16555017,STEAM_0:1:17029160,1
STEAM_0:1:16555017,STEAM_0:0:8527279,1
STEAM_0:1:16555017,STEAM_0:0:14875537,1
STEAM_0:0:33243507,STEAM_0:1:26821048,1
STEAM_0:0:33243507,STEAM_0:1:24759701,1
STEAM_0:0:33243507,STEAM_0:1:17419879,1
STEAM_0:0:33243507,STEAM_0:0:13600461,1
STEAM_0:0:33243507,STEAM_0:1:17455636,1
STEAM_0:0:33243507,STEAM_0:1:17029160,1
STEAM_0:0:33243507,STEAM_0:0:8527279,1
STEAM_0:0:33243507,STEAM_0:0:14875537,1
STEAM_0:1:26821048,STEAM_0:1:17419879,1
STEAM_0:1:26821048,STEAM_0:0:13600461,1
STEAM_0:1:26821048,STEAM_0:1:17455636,1
STEAM_0:1:26821048,STEAM_0:0:8527279,1
STEAM_0:1:26821048,STEAM_0:0:14875537,1
STEAM_0:1:24759701,STEAM_0:1:17419879,1
STEAM_0:1:24759701,STEAM_0:0:13600461,1
STEAM_0:1:24759701,STEAM_0:1:17455636,1
STEAM_0:1:24759701,STEAM_0:0:8527279,1
STEAM_0:1:24759701,STEAM_0:0:14875537,1
STEAM_0:1:17419879,STEAM_0:0:13600461,1
STEAM_0:1:17419879,STEAM_0:1:17455636,1
STEAM_0:1:17419879,STEAM_0:1:17029160,1
STEAM_0:1:17419879,STEAM_0:0:8527279,1
STEAM_0:1:17419879,STEAM_0:0:14875537,1
STEAM_0:0:13600461,STEAM_0:1:17455636,1
STEAM_0:0:13600461,STEAM_0:1:17029160,1
STEAM_0:0:13600461,STEAM_0:0:8527279,1
STEAM_0:0:13600461,STEAM_0:0:14875537,1
STEAM_0:1:17455636,STEAM_0:1:17029160,1
STEAM_0:1:17455636,STEAM_0:0:8527279,1
STEAM_0:1:17455636,STEAM_0:0:14875537,1
STEAM_0:1:17029160,STEAM_0:0:8527279,1
STEAM_0:1:17029160,STEAM_0:0:14875537,1
STEAM_0:0:8527279,STEAM_0:0:14875537,1
STEAM_0:1:4111867,STEAM_0:0:20357422,2
STEAM_0:1:4111867,STEAM_0:0:18795520,2
STEAM_0:1:4111867,STEAM_0:1:26402823,2
STEAM_0:1:4111867,STEAM_0:0:11305575,2
STEAM_0:1:4111867,STEAM_0:0:19010519,2
STEAM_0:1:4111867,STEAM_0:1:16298316,2
STEAM_0:1:4111867,STEAM_0:0:15611394,2
STEAM_0:1:4111867,STEAM_0:0:15622049,1
STEAM_0:1:4111867,STEAM_0:1:16195078,1
STEAM_0:1:4111867,STEAM_0:0:22105200,1
STEAM_0:1:4111867,STEAM_0:1:18696761,1
STEAM_0:0:20357422,STEAM_0:1:26402823,1
STEAM_0:0:20357422,STEAM_0:0:15622049,1
STEAM_0:0:20357422,STEAM_0:1:16195078,1
STEAM_0:0:20357422,STEAM_0:0:22105200,1
STEAM_0:0:20357422,STEAM_0:1:18696761,1
STEAM_0:0:18795520,STEAM_0:1:26402823,1
STEAM_0:0:18795520,STEAM_0:0:15622049,1
STEAM_0:0:18795520,STEAM_0:1:16195078,1
STEAM_0:0:18795520,STEAM_0:0:22105200,1
STEAM_0:0:18795520,STEAM_0:1:18696761,1
STEAM_0:1:26402823,STEAM_0:0:11305575,2
STEAM_0:1:26402823,STEAM_0:0:19010519,2
STEAM_0:1:26402823,STEAM_0:1:16298316,2
STEAM_0:1:26402823,STEAM_0:0:15611394,2
STEAM_0:1:26402823,STEAM_0:0:15622049,1
STEAM_0:1:26402823,STEAM_0:1:16195078,1
STEAM_0:1:26402823,STEAM_0:0:22105200,1
STEAM_0:1:26402823,STEAM_0:1:18696761,1
STEAM_0:0:11305575,STEAM_0:0:15622049,1
STEAM_0:0:11305575,STEAM_0:1:16195078,1
STEAM_0:0:11305575,STEAM_0:0:22105200,1
STEAM_0:0:11305575,STEAM_0:1:18696761,1
STEAM_0:0:19010519,STEAM_0:0:15622049,1
STEAM_0:0:19010519,STEAM_0:1:16195078,1
STEAM_0:0:19010519,STEAM_0:0:22105200,1
STEAM_0:0:19010519,STEAM_0:1:18696761,1
STEAM_0:1:16298316,STEAM_0:0:15622049,1
STEAM_0:1:16298316,STEAM_0:1:16195078,1
STEAM_0:1:16298316,STEAM_0:0:22105200,1
STEAM_0:1:16298316,STEAM_0:1:18696761,1
STEAM_0:0:15611394,STEAM_0:0:15622049,1
STEAM_0:0:15611394,STEAM_0:1:16195078,1
STEAM_0:0:15611394,STEAM_0:0:22105200,1
STEAM_0:0:15611394,STEAM_0:1:18696761,1
STEAM_0:0:15622049,STEAM_0:1:16195078,1
STEAM_0:0:15622049,STEAM_0:0:22105200,1
STEAM_0:0:15622049,STEAM_0:1:18696761,1
STEAM_0:1:16195078,STEAM_0:0:22105200,1
STEAM_0:1:16195078,STEAM_0:1:18696761,1
STEAM_0:0:22105200,STEAM_0:1:18696761,1
STEAM_0:1:27378618,STEAM_0:0:15074431,5
STEAM_0:1:27378618,STEAM_0:1:28138082,2
STEAM_0:1:27378618,STEAM_0:0:7759167,5
STEAM_0:1:27378618,STEAM_0:1:14494712,5
STEAM_0:1:27378618,STEAM_0:1:32813,5
STEAM_0:1:27378618,STEAM_0:0:20989797,1
STEAM_0:1:27378618,STEAM_0:1:33836619,1
STEAM_0:1:27378618,STEAM_0:0:30242265,1
STEAM_0:1:27378618,STEAM_0:1:27344902,1
STEAM_0:1:27378618,STEAM_0:0:15227483,1
STEAM_0:1:27378618,STEAM_0:1:21883255,1
STEAM_0:0:15074431,STEAM_0:1:28138082,2
STEAM_0:0:15074431,STEAM_0:0:7759167,3
STEAM_0:0:15074431,STEAM_0:1:14494712,3
STEAM_0:0:15074431,STEAM_0:1:32813,1
STEAM_0:0:15074431,STEAM_0:0:20989797,1
STEAM_0:0:15074431,STEAM_0:1:33836619,1
STEAM_0:0:15074431,STEAM_0:0:30242265,1
STEAM_0:0:15074431,STEAM_0:1:27344902,1
STEAM_0:0:15074431,STEAM_0:0:15227483,1
STEAM_0:0:15074431,STEAM_0:1:21883255,1
STEAM_0:1:28138082,STEAM_0:0:7759167,1
STEAM_0:1:28138082,STEAM_0:1:14494712,1
STEAM_0:1:28138082,STEAM_0:1:32813,1
STEAM_0:1:28138082,STEAM_0:0:20989797,1
STEAM_0:1:28138082,STEAM_0:1:33836619,1
STEAM_0:1:28138082,STEAM_0:0:30242265,1
STEAM_0:1:28138082,STEAM_0:1:27344902,1
STEAM_0:1:28138082,STEAM_0:0:15227483,1
STEAM_0:1:28138082,STEAM_0:1:21883255,1
STEAM_0:0:7759167,STEAM_0:1:14494712,3
STEAM_0:0:7759167,STEAM_0:1:32813,4
STEAM_0:0:7759167,STEAM_0:0:20989797,1
STEAM_0:0:7759167,STEAM_0:1:33836619,1
STEAM_0:0:7759167,STEAM_0:0:30242265,1
STEAM_0:0:7759167,STEAM_0:1:27344902,1
STEAM_0:0:7759167,STEAM_0:0:15227483,1
STEAM_0:0:7759167,STEAM_0:1:21883255,1
STEAM_0:1:14494712,STEAM_0:1:32813,2
STEAM_0:1:14494712,STEAM_0:0:20989797,1
STEAM_0:1:14494712,STEAM_0:1:33836619,1
STEAM_0:1:14494712,STEAM_0:0:30242265,1
STEAM_0:1:14494712,STEAM_0:1:27344902,1
STEAM_0:1:14494712,STEAM_0:0:15227483,1
STEAM_0:1:14494712,STEAM_0:1:21883255,1
STEAM_0:1:32813,STEAM_0:0:20989797,1
STEAM_0:1:32813,STEAM_0:1:33836619,1
STEAM_0:1:32813,STEAM_0:0:30242265,1
STEAM_0:1:32813,STEAM_0:1:27344902,1
STEAM_0:1:32813,STEAM_0:0:15227483,1
STEAM_0:1:32813,STEAM_0:1:21883255,1
STEAM_0:0:20989797,STEAM_0:1:33836619,1
STEAM_0:0:20989797,STEAM_0:0:30242265,1
STEAM_0:0:20989797,STEAM_0:1:27344902,1
STEAM_0:0:20989797,STEAM_0:0:15227483,1
STEAM_0:0:20989797,STEAM_0:1:21883255,1
STEAM_0:1:33836619,STEAM_0:0:30242265,1
STEAM_0:1:33836619,STEAM_0:1:27344902,1
STEAM_0:1:33836619,STEAM_0:0:15227483,1
STEAM_0:1:33836619,STEAM_0:1:21883255,1
STEAM_0:0:30242265,STEAM_0:1:27344902,1
STEAM_0:0:30242265,STEAM_0:0:15227483,1
STEAM_0:0:30242265,STEAM_0:1:21883255,1
STEAM_0:1:27344902,STEAM_0:0:15227483,1
STEAM_0:1:27344902,STEAM_0:1:21883255,1
STEAM_0:0:15227483,STEAM_0:1:21883255,1
STEAM_0:1:27378618,STEAM_0:0:5247518,2
STEAM_0:1:27378618,STEAM_0:0:22231508,2
STEAM_0:1:27378618,STEAM_0:1:23174955,2
STEAM_0:1:27378618,STEAM_0:1:21010137,2
STEAM_0:1:27378618,STEAM_0:0:12354803,2
STEAM_0:1:27378618,STEAM_0:0:13883537,2
STEAM_0:0:5247518,STEAM_0:0:7759167,2
STEAM_0:0:5247518,STEAM_0:1:32813,1
STEAM_0:0:5247518,STEAM_0:0:15074431,1
STEAM_0:0:5247518,STEAM_0:0:22231508,2
STEAM_0:0:5247518,STEAM_0:1:14494712,1
STEAM_0:0:5247518,STEAM_0:1:23174955,2
STEAM_0:0:5247518,STEAM_0:1:21010137,3
STEAM_0:0:5247518,STEAM_0:1:28138082,1
STEAM_0:0:5247518,STEAM_0:0:12354803,4
STEAM_0:0:5247518,STEAM_0:0:13883537,3
STEAM_0:0:7759167,STEAM_0:0:15074431,3
STEAM_0:0:7759167,STEAM_0:0:22231508,1
STEAM_0:0:7759167,STEAM_0:1:23174955,1
STEAM_0:0:7759167,STEAM_0:1:21010137,2
STEAM_0:0:7759167,STEAM_0:1:28138082,1
STEAM_0:0:7759167,STEAM_0:0:12354803,2
STEAM_0:0:7759167,STEAM_0:0:13883537,2
STEAM_0:1:32813,STEAM_0:0:15074431,5
STEAM_0:1:32813,STEAM_0:0:22231508,1
STEAM_0:1:32813,STEAM_0:1:14494712,3
STEAM_0:1:32813,STEAM_0:1:23174955,1
STEAM_0:1:32813,STEAM_0:1:21010137,2
STEAM_0:1:32813,STEAM_0:1:28138082,1
STEAM_0:1:32813,STEAM_0:0:12354803,2
STEAM_0:1:32813,STEAM_0:0:13883537,2
